job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,hiring_urgency,job_openings,kkni_level_mapped,kkni_label,skill_list,skill_count,edu_level
7899,AI Engineer,MNC,Technology,UK,Hybrid,Mid,9,Bachelor,1,0,0,1,1,155539,Medium,1,6,Teknisi/Analis Madya,"['python', 'deep learning', 'cloud']",3,S1
7900,Machine Learning Engineer,Medium,Healthcare,Canada,Onsite,Mid,0,Bachelor,1,1,1,1,1,157807,High,4,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S1
7901,Data Scientist,Medium,E-commerce,Canada,Remote,Mid,10,Bachelor,1,0,1,1,0,108559,High,2,6,Teknisi/Analis Madya,"['python', 'machine learning', 'deep learning']",3,S1
7902,Data Engineer,Startup,Retail,Germany,Hybrid,Mid,12,PhD,1,0,0,0,0,73918,Medium,4,6,Teknisi/Analis Madya,['python'],1,S3
7903,Business Analyst,Startup,Healthcare,Australia,Hybrid,Senior,13,Master,1,0,1,1,1,142303,High,1,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning', 'cloud']",4,S2
7904,Data Analyst,MNC,Technology,Singapore,Onsite,Senior,11,Bachelor,0,1,0,0,0,115422,Medium,6,7,Ahli Pertama / Perdana,['sql'],1,S1
7905,Data Analyst,MNC,Finance,UK,Hybrid,Senior,9,Bachelor,0,0,0,0,1,127617,High,7,7,Ahli Pertama / Perdana,['cloud'],1,S1
7906,AI Engineer,MNC,E-commerce,Australia,Hybrid,Mid,14,PhD,0,0,0,0,1,147900,Medium,2,6,Teknisi/Analis Madya,['cloud'],1,S3
7907,Data Engineer,Startup,Technology,Singapore,Hybrid,Senior,1,Bachelor,1,1,1,0,1,120120,Low,6,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'cloud']",4,S1
7908,Machine Learning Engineer,Enterprise,Education,India,Remote,Senior,8,Bachelor,1,0,1,0,1,160733,High,8,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'cloud']",3,S1
7909,Data Scientist,Medium,Healthcare,UK,Hybrid,Mid,8,Bachelor,1,0,0,0,1,87258,High,9,6,Teknisi/Analis Madya,"['python', 'cloud']",2,S1
7910,Business Analyst,MNC,Finance,Singapore,Onsite,Mid,1,Bachelor,1,1,0,1,0,106310,High,9,6,Teknisi/Analis Madya,"['python', 'sql', 'deep learning']",3,S1
7911,Machine Learning Engineer,MNC,Healthcare,India,Hybrid,Senior,7,PhD,1,1,1,1,1,196314,High,7,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S3
7912,Data Engineer,Enterprise,Education,Singapore,Remote,Senior,4,Master,1,1,0,1,1,129169,High,9,7,Ahli Pertama / Perdana,"['python', 'sql', 'deep learning', 'cloud']",4,S2
7913,Business Analyst,MNC,Technology,Canada,Hybrid,Senior,11,PhD,0,0,0,0,0,122262,Medium,2,7,Ahli Pertama / Perdana,[],0,S3
7914,Data Scientist,Medium,Education,India,Onsite,Entry,0,Bachelor,0,1,1,1,0,83715,High,4,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'deep learning']",3,S1
7915,Machine Learning Engineer,Medium,Technology,Germany,Remote,Entry,0,Master,0,0,0,0,1,103231,Low,1,5,Teknisi/Analis Muda,['cloud'],1,S2
7916,Data Scientist,MNC,E-commerce,Germany,Onsite,Entry,5,PhD,1,0,0,0,0,68303,High,8,5,Teknisi/Analis Muda,['python'],1,S3
7917,Data Engineer,Enterprise,E-commerce,Singapore,Onsite,Senior,3,Master,1,1,1,0,0,117699,Low,5,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning']",3,S2
7918,Data Analyst,Enterprise,Retail,USA,Hybrid,Senior,3,Master,0,0,1,1,0,125179,High,6,7,Ahli Pertama / Perdana,"['machine learning', 'deep learning']",2,S2
7919,Data Analyst,Enterprise,Healthcare,Australia,Onsite,Senior,14,Bachelor,1,0,0,0,1,108446,Medium,3,7,Ahli Pertama / Perdana,"['python', 'cloud']",2,S1
7920,Data Engineer,MNC,Healthcare,USA,Remote,Senior,0,Master,1,0,0,0,0,124271,Low,1,7,Ahli Pertama / Perdana,['python'],1,S2
7921,Business Analyst,MNC,Finance,India,Hybrid,Senior,3,Bachelor,1,1,0,1,1,148406,High,9,7,Ahli Pertama / Perdana,"['python', 'sql', 'deep learning', 'cloud']",4,S1
7922,Data Engineer,Enterprise,Retail,Canada,Onsite,Senior,9,Bachelor,0,1,0,1,0,112738,Medium,1,7,Ahli Pertama / Perdana,"['sql', 'deep learning']",2,S1
7923,Data Scientist,Startup,Retail,Germany,Onsite,Senior,2,Master,0,0,1,0,1,121981,Low,6,7,Ahli Pertama / Perdana,"['machine learning', 'cloud']",2,S2
7924,Data Scientist,Enterprise,Technology,Canada,Remote,Mid,9,PhD,0,1,0,0,1,84730,Medium,5,6,Teknisi/Analis Madya,"['sql', 'cloud']",2,S3
7925,Machine Learning Engineer,Enterprise,Healthcare,UK,Onsite,Mid,3,Master,1,0,1,1,1,151032,High,8,6,Teknisi/Analis Madya,"['python', 'machine learning', 'deep learning', 'cloud']",4,S2
7926,Machine Learning Engineer,Medium,Retail,Singapore,Hybrid,Senior,4,Master,1,0,1,1,1,178631,High,7,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning', 'cloud']",4,S2
7927,Machine Learning Engineer,Medium,Retail,Australia,Hybrid,Mid,9,Master,1,1,0,1,0,132203,Medium,2,6,Teknisi/Analis Madya,"['python', 'sql', 'deep learning']",3,S2
7928,Machine Learning Engineer,MNC,Technology,Germany,Hybrid,Senior,11,PhD,1,1,0,1,1,186586,Medium,4,7,Ahli Pertama / Perdana,"['python', 'sql', 'deep learning', 'cloud']",4,S3
7929,AI Engineer,Enterprise,Education,Canada,Remote,Senior,8,Master,1,0,0,1,0,157868,High,7,7,Ahli Pertama / Perdana,"['python', 'deep learning']",2,S2
7930,Data Scientist,Medium,Technology,Canada,Remote,Entry,11,PhD,1,0,0,1,0,61713,Medium,4,5,Teknisi/Analis Muda,"['python', 'deep learning']",2,S3
7931,Data Analyst,Medium,Healthcare,Canada,Remote,Entry,10,Master,0,0,0,1,0,69115,High,9,5,Teknisi/Analis Muda,['deep learning'],1,S2
7932,AI Engineer,Startup,Healthcare,USA,Onsite,Senior,14,PhD,1,1,1,1,0,170320,High,2,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning']",4,S3
7933,Data Engineer,Medium,E-commerce,Germany,Remote,Senior,7,Master,1,1,0,1,1,121411,Low,5,7,Ahli Pertama / Perdana,"['python', 'sql', 'deep learning', 'cloud']",4,S2
7934,Business Analyst,Startup,Education,Germany,Onsite,Entry,7,PhD,1,1,0,1,1,77592,Low,1,5,Teknisi/Analis Muda,"['python', 'sql', 'deep learning', 'cloud']",4,S3
7935,Data Engineer,MNC,Finance,India,Onsite,Mid,13,Bachelor,1,0,0,1,0,107667,High,9,6,Teknisi/Analis Madya,"['python', 'deep learning']",2,S1
7936,Data Analyst,Enterprise,Retail,UK,Onsite,Senior,13,Bachelor,0,1,1,1,0,132237,High,9,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning']",3,S1
7937,Business Analyst,Startup,Education,Singapore,Hybrid,Senior,7,Master,0,0,0,1,1,123179,High,7,7,Ahli Pertama / Perdana,"['deep learning', 'cloud']",2,S2
7938,Data Engineer,Medium,Finance,Australia,Remote,Entry,5,Bachelor,1,0,1,0,0,61900,High,9,5,Teknisi/Analis Muda,"['python', 'machine learning']",2,S1
7939,Data Scientist,Enterprise,Education,India,Onsite,Mid,13,Bachelor,1,1,0,1,0,89707,Medium,3,6,Teknisi/Analis Madya,"['python', 'sql', 'deep learning']",3,S1
7940,Business Analyst,Startup,Finance,Canada,Remote,Entry,10,PhD,1,0,0,0,1,64518,High,7,5,Teknisi/Analis Muda,"['python', 'cloud']",2,S3
7941,Business Analyst,MNC,Healthcare,India,Hybrid,Entry,12,PhD,1,0,1,1,1,113298,High,1,5,Teknisi/Analis Muda,"['python', 'machine learning', 'deep learning', 'cloud']",4,S3
7942,Data Analyst,Enterprise,Education,UK,Hybrid,Senior,4,Bachelor,1,1,1,1,1,142528,High,2,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S1
7943,Data Analyst,Startup,E-commerce,USA,Remote,Senior,8,PhD,0,0,1,1,0,130977,High,3,7,Ahli Pertama / Perdana,"['machine learning', 'deep learning']",2,S3
7944,AI Engineer,Startup,Healthcare,UK,Remote,Entry,1,Master,0,0,1,0,0,101251,Low,4,5,Teknisi/Analis Muda,['machine learning'],1,S2
7945,Data Engineer,Enterprise,Education,UK,Hybrid,Entry,5,PhD,0,0,0,1,1,75111,High,9,5,Teknisi/Analis Muda,"['deep learning', 'cloud']",2,S3
7946,Data Scientist,Medium,Education,Australia,Hybrid,Senior,6,Bachelor,0,0,0,0,1,106500,Low,5,7,Ahli Pertama / Perdana,['cloud'],1,S1
7947,Business Analyst,Medium,Finance,Canada,Remote,Mid,9,PhD,1,1,1,0,1,103638,High,9,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning', 'cloud']",4,S3
7948,AI Engineer,MNC,Retail,Canada,Remote,Entry,4,Bachelor,1,1,1,1,1,154800,High,6,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S1
7949,Business Analyst,Startup,Education,UK,Onsite,Senior,6,PhD,0,0,0,0,1,111921,Low,4,7,Ahli Pertama / Perdana,['cloud'],1,S3
7950,AI Engineer,Enterprise,Education,Canada,Hybrid,Senior,8,Master,1,1,0,0,0,138905,High,7,7,Ahli Pertama / Perdana,"['python', 'sql']",2,S2
7951,Data Scientist,Medium,Technology,Germany,Remote,Mid,2,PhD,0,0,0,1,0,92106,Low,5,6,Teknisi/Analis Madya,['deep learning'],1,S3
7952,Business Analyst,Enterprise,Healthcare,Singapore,Remote,Senior,5,Master,0,0,1,1,0,127911,High,4,7,Ahli Pertama / Perdana,"['machine learning', 'deep learning']",2,S2
7953,Machine Learning Engineer,Medium,Education,USA,Onsite,Entry,3,Master,0,0,1,1,0,116344,High,7,5,Teknisi/Analis Muda,"['machine learning', 'deep learning']",2,S2
7954,Data Scientist,Enterprise,Healthcare,Australia,Remote,Senior,12,PhD,0,1,0,0,1,105329,High,8,7,Ahli Pertama / Perdana,"['sql', 'cloud']",2,S3
7955,AI Engineer,MNC,Healthcare,Canada,Onsite,Entry,14,Master,0,1,0,1,1,130383,Medium,2,5,Teknisi/Analis Muda,"['sql', 'deep learning', 'cloud']",3,S2
7956,Data Scientist,Medium,Healthcare,Australia,Hybrid,Entry,9,Master,1,1,0,1,0,64796,Medium,6,5,Teknisi/Analis Muda,"['python', 'sql', 'deep learning']",3,S2
7957,Data Analyst,Startup,Finance,Singapore,Hybrid,Senior,12,Master,0,1,1,1,1,139574,High,6,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S2
7958,Machine Learning Engineer,Startup,Education,UK,Onsite,Mid,9,Master,0,0,0,1,1,140124,High,8,6,Teknisi/Analis Madya,"['deep learning', 'cloud']",2,S2
7959,AI Engineer,Enterprise,Healthcare,Singapore,Remote,Senior,7,Bachelor,0,1,1,0,0,153060,Low,1,7,Ahli Pertama / Perdana,"['sql', 'machine learning']",2,S1
7960,Data Scientist,MNC,Healthcare,India,Remote,Senior,6,Master,1,0,1,1,0,153583,High,9,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning']",3,S2
7961,AI Engineer,Enterprise,Education,Singapore,Remote,Senior,3,Bachelor,1,1,1,0,1,164278,Low,3,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'cloud']",4,S1
7962,AI Engineer,Startup,Education,Canada,Remote,Mid,11,Bachelor,1,0,0,0,1,122864,Medium,1,6,Teknisi/Analis Madya,"['python', 'cloud']",2,S1
7963,AI Engineer,Enterprise,Technology,Germany,Remote,Mid,11,PhD,0,0,0,1,0,127570,Medium,5,6,Teknisi/Analis Madya,['deep learning'],1,S3
7964,Machine Learning Engineer,Medium,E-commerce,Singapore,Remote,Mid,6,PhD,1,0,0,0,1,120905,High,7,6,Teknisi/Analis Madya,"['python', 'cloud']",2,S3
7965,Data Engineer,Enterprise,Education,UK,Onsite,Entry,9,Master,0,0,0,1,0,67938,Medium,1,5,Teknisi/Analis Muda,['deep learning'],1,S2
7966,AI Engineer,MNC,Retail,India,Remote,Mid,12,Master,0,1,0,1,0,145517,Medium,1,6,Teknisi/Analis Madya,"['sql', 'deep learning']",2,S2
7967,Data Scientist,Medium,E-commerce,Australia,Remote,Mid,9,Master,0,0,1,0,0,93359,Medium,4,6,Teknisi/Analis Madya,['machine learning'],1,S2
7968,Data Scientist,MNC,Education,Canada,Remote,Senior,4,Master,1,0,0,1,0,130396,Low,1,7,Ahli Pertama / Perdana,"['python', 'deep learning']",2,S2
7969,AI Engineer,Medium,Education,USA,Remote,Entry,12,Master,1,0,1,1,0,115705,High,6,5,Teknisi/Analis Muda,"['python', 'machine learning', 'deep learning']",3,S2
7970,Machine Learning Engineer,Medium,E-commerce,Germany,Remote,Entry,14,Bachelor,0,0,0,1,1,117535,High,8,5,Teknisi/Analis Muda,"['deep learning', 'cloud']",2,S1
7971,Data Engineer,MNC,Retail,Canada,Remote,Entry,0,Bachelor,0,1,0,1,0,87851,Low,2,5,Teknisi/Analis Muda,"['sql', 'deep learning']",2,S1
7972,Data Analyst,Medium,Technology,Canada,Remote,Entry,2,Master,0,1,1,1,1,89788,High,8,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S2
7973,Data Engineer,MNC,Technology,Australia,Remote,Senior,6,PhD,1,0,0,1,0,131927,Low,6,7,Ahli Pertama / Perdana,"['python', 'deep learning']",2,S3
7974,Data Analyst,Medium,Technology,Germany,Remote,Entry,4,PhD,0,0,1,0,1,73805,High,8,5,Teknisi/Analis Muda,"['machine learning', 'cloud']",2,S3
7975,AI Engineer,Medium,Technology,USA,Onsite,Mid,13,Bachelor,0,1,0,0,1,128455,High,7,6,Teknisi/Analis Madya,"['sql', 'cloud']",2,S1
7976,Data Scientist,Startup,Technology,UK,Hybrid,Senior,4,PhD,0,0,0,0,0,100703,High,9,7,Ahli Pertama / Perdana,[],0,S3
7977,Machine Learning Engineer,Medium,Education,UK,Hybrid,Mid,7,Master,0,1,1,1,0,148326,High,2,6,Teknisi/Analis Madya,"['sql', 'machine learning', 'deep learning']",3,S2
7978,Data Analyst,Enterprise,Retail,Australia,Onsite,Entry,1,PhD,0,0,1,1,0,82804,High,6,5,Teknisi/Analis Muda,"['machine learning', 'deep learning']",2,S3
7979,Data Analyst,Medium,Finance,Canada,Remote,Entry,1,Master,1,0,0,0,0,45702,Low,3,5,Teknisi/Analis Muda,['python'],1,S2
7980,AI Engineer,Enterprise,Retail,USA,Onsite,Entry,13,PhD,1,1,0,1,0,105617,Medium,5,5,Teknisi/Analis Muda,"['python', 'sql', 'deep learning']",3,S3
7981,Business Analyst,Startup,Education,Singapore,Onsite,Mid,7,Bachelor,0,1,1,0,1,95092,Low,1,6,Teknisi/Analis Madya,"['sql', 'machine learning', 'cloud']",3,S1
7982,AI Engineer,Enterprise,Technology,USA,Onsite,Senior,6,PhD,0,0,1,0,1,169634,High,9,7,Ahli Pertama / Perdana,"['machine learning', 'cloud']",2,S3
7983,AI Engineer,Enterprise,Education,USA,Remote,Entry,11,Bachelor,1,0,1,0,1,119385,Medium,3,5,Teknisi/Analis Muda,"['python', 'machine learning', 'cloud']",3,S1
7984,Machine Learning Engineer,MNC,Education,UK,Hybrid,Mid,4,Master,1,0,0,0,0,132834,Low,3,6,Teknisi/Analis Madya,['python'],1,S2
7985,Data Engineer,Enterprise,Technology,Germany,Remote,Mid,11,Bachelor,0,0,0,1,1,98601,Medium,4,6,Teknisi/Analis Madya,"['deep learning', 'cloud']",2,S1
7986,Data Scientist,MNC,E-commerce,USA,Hybrid,Entry,5,Master,0,0,1,1,0,102466,High,4,5,Teknisi/Analis Muda,"['machine learning', 'deep learning']",2,S2
7987,Business Analyst,MNC,E-commerce,Australia,Remote,Mid,1,Master,0,0,1,1,1,131525,High,7,6,Teknisi/Analis Madya,"['machine learning', 'deep learning', 'cloud']",3,S2
7988,Data Analyst,MNC,Education,Australia,Hybrid,Mid,8,Bachelor,1,0,1,0,0,113991,High,9,6,Teknisi/Analis Madya,"['python', 'machine learning']",2,S1
7989,AI Engineer,Startup,E-commerce,Germany,Remote,Mid,2,PhD,1,1,0,1,0,128790,Low,4,6,Teknisi/Analis Madya,"['python', 'sql', 'deep learning']",3,S3
7990,Data Scientist,Startup,Education,UK,Onsite,Mid,10,Bachelor,0,1,0,0,1,82100,Medium,6,6,Teknisi/Analis Madya,"['sql', 'cloud']",2,S1
7991,AI Engineer,Medium,Technology,Singapore,Onsite,Mid,12,Bachelor,0,0,0,1,1,140255,High,9,6,Teknisi/Analis Madya,"['deep learning', 'cloud']",2,S1
7992,Data Scientist,Medium,Healthcare,India,Hybrid,Entry,3,Master,0,0,0,1,0,64839,Low,2,5,Teknisi/Analis Muda,['deep learning'],1,S2
7993,Business Analyst,MNC,Retail,USA,Onsite,Mid,1,PhD,0,0,0,1,0,112007,Low,5,6,Teknisi/Analis Madya,['deep learning'],1,S3
7994,Data Scientist,MNC,Finance,Singapore,Remote,Mid,5,Master,1,0,0,0,1,109085,Low,3,6,Teknisi/Analis Madya,"['python', 'cloud']",2,S2
7995,AI Engineer,Startup,Healthcare,USA,Remote,Mid,9,PhD,1,1,1,1,1,151638,High,8,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S3
7996,Business Analyst,Enterprise,Technology,Singapore,Remote,Entry,0,PhD,0,0,1,0,1,78051,High,8,5,Teknisi/Analis Muda,"['machine learning', 'cloud']",2,S3
7997,Machine Learning Engineer,Startup,E-commerce,Canada,Hybrid,Entry,2,Bachelor,0,1,0,0,1,99044,High,8,5,Teknisi/Analis Muda,"['sql', 'cloud']",2,S1
7998,Business Analyst,Medium,Finance,Germany,Remote,Senior,13,Bachelor,0,0,1,0,0,113359,High,7,7,Ahli Pertama / Perdana,['machine learning'],1,S1
7999,Business Analyst,Startup,Technology,UK,Onsite,Senior,9,PhD,1,1,0,0,0,100139,Medium,5,7,Ahli Pertama / Perdana,"['python', 'sql']",2,S3
8000,Data Scientist,Startup,Technology,Germany,Remote,Entry,5,Master,1,0,0,0,1,62695,Low,2,5,Teknisi/Analis Muda,"['python', 'cloud']",2,S2
8001,Data Analyst,Enterprise,Healthcare,Australia,Hybrid,Mid,6,Bachelor,1,0,1,0,1,102998,High,7,6,Teknisi/Analis Madya,"['python', 'machine learning', 'cloud']",3,S1
8002,Business Analyst,Enterprise,E-commerce,Singapore,Onsite,Mid,8,PhD,0,1,0,1,1,101175,High,7,6,Teknisi/Analis Madya,"['sql', 'deep learning', 'cloud']",3,S3
8003,Machine Learning Engineer,Medium,Healthcare,UK,Hybrid,Entry,7,Master,1,1,0,0,0,94047,Low,6,5,Teknisi/Analis Muda,"['python', 'sql']",2,S2
8004,Data Scientist,Startup,Education,Australia,Remote,Mid,14,Master,0,1,0,1,1,103466,Medium,6,6,Teknisi/Analis Madya,"['sql', 'deep learning', 'cloud']",3,S2
8005,Data Scientist,Medium,Technology,Australia,Remote,Entry,8,Bachelor,1,1,1,1,0,80842,High,6,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'deep learning']",4,S1
8006,Machine Learning Engineer,Startup,Technology,UK,Onsite,Entry,2,Bachelor,0,0,0,0,1,100103,High,7,5,Teknisi/Analis Muda,['cloud'],1,S1
8007,Data Scientist,Enterprise,E-commerce,USA,Hybrid,Entry,13,Master,1,1,1,1,0,79929,High,9,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'deep learning']",4,S2
8008,Machine Learning Engineer,Enterprise,Finance,USA,Onsite,Entry,6,Bachelor,1,1,1,0,1,111679,Low,1,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'cloud']",4,S1
8009,Data Engineer,Startup,Retail,Singapore,Hybrid,Mid,6,Bachelor,1,0,1,0,1,96218,Low,3,6,Teknisi/Analis Madya,"['python', 'machine learning', 'cloud']",3,S1
8010,Machine Learning Engineer,Startup,Education,Australia,Onsite,Entry,6,Master,0,1,1,0,0,109123,High,8,5,Teknisi/Analis Muda,"['sql', 'machine learning']",2,S2
8011,Business Analyst,Medium,Retail,Canada,Hybrid,Entry,13,PhD,0,1,1,0,0,66812,High,7,5,Teknisi/Analis Muda,"['sql', 'machine learning']",2,S3
8012,Machine Learning Engineer,MNC,Education,Australia,Remote,Mid,6,PhD,1,0,0,1,1,156968,Low,4,6,Teknisi/Analis Madya,"['python', 'deep learning', 'cloud']",3,S3
8013,Data Scientist,MNC,Healthcare,USA,Hybrid,Senior,10,PhD,0,1,0,1,1,141447,High,8,7,Ahli Pertama / Perdana,"['sql', 'deep learning', 'cloud']",3,S3
8014,Data Scientist,Medium,E-commerce,USA,Remote,Entry,6,PhD,0,0,1,1,1,86958,High,9,5,Teknisi/Analis Muda,"['machine learning', 'deep learning', 'cloud']",3,S3
8015,Data Scientist,Enterprise,Healthcare,Germany,Onsite,Entry,5,Master,1,1,0,0,1,59974,High,9,5,Teknisi/Analis Muda,"['python', 'sql', 'cloud']",3,S2
8016,Business Analyst,Startup,Finance,Australia,Remote,Senior,2,Master,0,1,1,0,1,122535,Low,4,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'cloud']",3,S2
8017,Data Engineer,Startup,Technology,Germany,Hybrid,Entry,14,PhD,1,1,1,1,0,80660,High,6,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'deep learning']",4,S3
8018,AI Engineer,Medium,E-commerce,Australia,Onsite,Mid,6,Master,0,1,0,0,1,120453,Low,4,6,Teknisi/Analis Madya,"['sql', 'cloud']",2,S2
8019,AI Engineer,Medium,Healthcare,Canada,Hybrid,Entry,0,PhD,0,1,1,0,1,116440,Low,1,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'cloud']",3,S3
8020,AI Engineer,Enterprise,E-commerce,India,Remote,Senior,7,PhD,1,1,1,1,0,167969,High,4,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning']",4,S3
8021,Data Scientist,Medium,E-commerce,Canada,Onsite,Senior,4,PhD,1,0,0,1,1,125538,Low,1,7,Ahli Pertama / Perdana,"['python', 'deep learning', 'cloud']",3,S3
8022,Machine Learning Engineer,Enterprise,E-commerce,USA,Onsite,Senior,3,Bachelor,0,1,0,0,0,143726,High,8,7,Ahli Pertama / Perdana,['sql'],1,S1
8023,Data Scientist,Enterprise,E-commerce,Singapore,Onsite,Senior,10,Bachelor,1,0,1,0,1,128711,Medium,1,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'cloud']",3,S1
8024,Machine Learning Engineer,MNC,E-commerce,Germany,Hybrid,Entry,14,Master,0,1,0,0,0,111210,Medium,3,5,Teknisi/Analis Muda,['sql'],1,S2
8025,Data Scientist,MNC,Finance,UK,Onsite,Entry,10,Master,0,0,0,1,0,87408,Medium,5,5,Teknisi/Analis Muda,['deep learning'],1,S2
8026,Data Analyst,Startup,Finance,Australia,Hybrid,Mid,11,Master,0,1,0,0,1,87292,Medium,2,6,Teknisi/Analis Madya,"['sql', 'cloud']",2,S2
8027,Machine Learning Engineer,MNC,E-commerce,Australia,Hybrid,Mid,12,PhD,1,0,1,0,0,150583,Medium,1,6,Teknisi/Analis Madya,"['python', 'machine learning']",2,S3
8028,Data Analyst,Enterprise,Healthcare,Canada,Hybrid,Mid,11,Bachelor,1,0,0,1,1,99338,Medium,5,6,Teknisi/Analis Madya,"['python', 'deep learning', 'cloud']",3,S1
8029,Data Scientist,Startup,Retail,Singapore,Onsite,Mid,7,PhD,0,1,0,1,1,100035,Low,6,6,Teknisi/Analis Madya,"['sql', 'deep learning', 'cloud']",3,S3
8030,Data Scientist,Startup,Retail,India,Remote,Mid,13,PhD,1,0,1,0,1,98674,High,7,6,Teknisi/Analis Madya,"['python', 'machine learning', 'cloud']",3,S3
8031,Business Analyst,Medium,Education,UK,Onsite,Mid,3,Master,1,0,0,1,0,92241,Low,4,6,Teknisi/Analis Madya,"['python', 'deep learning']",2,S2
8032,AI Engineer,Startup,Finance,Singapore,Remote,Mid,11,PhD,0,0,0,0,1,120955,Medium,1,6,Teknisi/Analis Madya,['cloud'],1,S3
8033,Data Engineer,Medium,Education,Germany,Hybrid,Senior,8,Master,0,1,1,1,0,134658,High,3,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning']",3,S2
8034,Data Engineer,Enterprise,Retail,Australia,Onsite,Entry,1,Master,0,1,1,1,0,82355,High,6,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'deep learning']",3,S2
8035,Business Analyst,Medium,Education,USA,Remote,Mid,1,Bachelor,1,0,1,1,0,109672,High,4,6,Teknisi/Analis Madya,"['python', 'machine learning', 'deep learning']",3,S1
8036,Data Scientist,Startup,Healthcare,India,Onsite,Senior,1,Bachelor,0,0,0,1,1,120831,High,9,7,Ahli Pertama / Perdana,"['deep learning', 'cloud']",2,S1
8037,Data Scientist,Startup,Finance,USA,Remote,Senior,5,Bachelor,1,0,0,1,0,111341,High,7,7,Ahli Pertama / Perdana,"['python', 'deep learning']",2,S1
8038,AI Engineer,Startup,Retail,India,Remote,Senior,5,Master,0,1,1,1,1,177537,High,7,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S2
8039,Data Analyst,Enterprise,Education,USA,Hybrid,Senior,2,PhD,0,1,1,1,0,126793,High,5,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning']",3,S3
8040,Data Engineer,MNC,Technology,USA,Remote,Senior,1,Bachelor,1,1,1,0,1,142686,Low,6,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'cloud']",4,S1
